itemID,sellingPrice,sellingCurrency,shippingPrice,shippingCurrency,returnShippingPaidBy,type,brand,operatingSystem,screenSize,hardDriveGB,ramGB,processorType,processorSpeedGHZ,releaseYear,graphicsProcessingType,condition
371316918596,1.0,USD,23.0,USD,null,null,Dell,Windows 7,14.1,80.0,2.0,AMD,2.00,null,null,Used
261871028778,0.99,USD,null,USD,null,Ultrabook,Lenovo,Windows 8,14.0,320.0,4.0,AMD,2.10,2014,Integrated,Used
151665410778,318.0,USD,null,USD,null,Notebook,Dell,Windows 8,15.6,null,null,null,null,null,null,New
251940251655,29.9,USD,0.0,USD,null,null,Acer,null,null,null,null,null,null,null,null,For parts or not working
271855036482,91.0,USD,18.5,USD,null,Notebook,HP,Windows 7,17.3,500.0,4.0,AMD,2.1,null,Integrated,Used
161689925907,299.99,USD,null,USD,Buyer,null,Dell,Windows Vista,15.0,null,null,INTEL,null,null,null,New
311329619040,25.0,USD,6.95,USD,Buyer,null,Gateway,null,null,null,null,null,null,null,null,Used
131499638960,15.0,USD,12.0,USD,null,Notebook,HP,null,null,null,null,null,null,null,null,For parts or not working
161689892147,150.0,USD,0.0,USD,null,null,Dell,null,14.1,128.0,null,null,null,null,null,Seller refurbished
171772544048,249.99,USD,24.99,USD,null,Notebook,HP,Windows XP,15.6,750.0,4.0,AMD,3.2,null,Integrated,New other (see details)
141652994553,690.0,USD,0.0,USD,null,null,Toshiba,Windows 7,15.6,1000.0,12.0,INTEL,2.40,null,null,Used
351357878026,193.19,USD,0.0,USD,Seller,null,Acer,null,null,null,null,null,null,null,null,Seller refurbished
161689896623,200.0,USD,null,USD,null,Notebook,null,Windows 7,15.6,500.0,8.0,null,1.73,null,null,Used
131499796047,299.99,USD,11.99,USD,Buyer,Notebook,Toshiba,null,14.0,500.0,4.0,AMD,null,null,null,New other (see details)
191569712057,10.0,USD,null,USD,null,Ultrabook,Asus,Windows 2000,13.3,256.0,8.0,INTEL,2.8,null,Integrated,Used
361284212556,599.35,USD,0.0,USD,Buyer,Ultrabook,HP,Windows 8,15.6,1000.0,12.0,INTEL,2.40,2014,Integrated,Manufacturer refurbished
181727330448,75.0,USD,null,USD,Buyer,Notebook,HP,Windows 7,14.1,100.0,1.0,INTEL,2.40,null,Integrated,Used
271853874485,269.99,USD,0.0,USD,Buyer,null,null,null,null,null,null,null,null,null,null,Manufacturer refurbished
201339910001,79.99,USD,16.0,USD,null,null,Lenovo,null,null,null,null,null,null,null,null,Seller refurbished
201339935275,39.99,USD,16.0,USD,null,null,HP,null,null,null,null,null,null,null,null,Seller refurbished
111658268919,549.99,USD,20.5,USD,Buyer,Ultrabook,Lenovo,Windows 8,12.5,500.0,8.0,INTEL,null,null,Integrated,Seller refurbished
131499744554,69.99,USD,0.0,USD,null,null,Dell,null,null,null,null,null,null,null,null,Used
141652995499,58.0,CAD,13.02,USD,Buyer,null,Acer,Chrome OS,11.6,null,null,null,null,null,null,Used
181730870601,50.0,USD,0.0,USD,null,Notebook,Lenovo,Windows 7,12.5,null,null,INTEL,null,null,Integrated,New
311348046390,429.99,USD,24.99,USD,Buyer,Notebook,Dell,Windows 8,null,null,null,null,1.80,null,null,Used
221759150788,10.0,USD,null,USD,null,null,null,null,null,null,null,null,null,null,null,Used
391129423525,274.98,USD,25.0,USD,Buyer,Notebook,Dell,null,15.6,500.0,8.0,INTEL,2.70,null,null,Used
181731110913,110.0,USD,0.0,USD,null,Netbook,Toshiba,Windows 7,10.1,250.0,1.0,INTEL,1.66,null,null,Used
221759154987,10.0,USD,null,USD,null,null,null,null,null,null,null,null,null,null,null,Used
321741504975,40.0,USD,0.0,USD,null,null,null,null,null,null,null,null,null,null,null,New
321741508179,10.0,USD,null,USD,null,null,null,null,null,null,null,null,null,null,null,Used
171769966069,182.0,USD,null,USD,null,Notebook,Toshiba,Windows Vista,10.1,64.0,2.0,INTEL,1.66,2010,Integrated,Used
291448251893,60.0,USD,null,USD,null,Notebook,Compaq,Windows 7,15.6,250.0,2.0,AMD,2.3,null,null,For parts or not working
321741511437,1.0,USD,null,USD,null,null,null,null,null,null,null,null,null,null,null,For parts or not working
201340750575,400.0,USD,25.0,USD,null,null,HP,Windows 7,14.0,500.0,4.0,INTEL,1.7,null,Integrated,New
131499671993,549.99,USD,0.0,USD,Buyer,Notebook,Dell,Windows 7,15.6,500.0,8.0,INTEL,2.70,null,Hybrid,Seller refurbished
391128275630,19.99,USD,16.0,USD,null,null,Lenovo,null,null,null,null,null,null,null,null,Seller refurbished
321741515801,1.0,USD,null,USD,null,null,null,null,null,null,null,null,null,null,null,For parts or not working
151665687775,499.0,USD,0.0,USD,Buyer,null,HP,Windows 7,14.0,320.0,4.0,INTEL,2.00,null,Integrated,New
231547733248,155.0,USD,null,USD,Seller,Notebook,Asus,Windows 8,10.1,null,null,null,1.00,null,null,Manufacturer refurbished
301614186031,239.99,USD,0.0,USD,null,Notebook,Lenovo,Windows 7,15.6,750.0,4.0,INTEL,2.50,null,Dedicated,Used
221759166606,100.0,USD,16.0,USD,null,Notebook,HP,Windows 7,17.3,500.0,4.0,INTEL,2.30,null,null,Used
121636526789,179.99,USD,15.0,USD,Buyer,Laptop,HP,Not included,11.6,128.0,4.0,null,1.50,null,Integrated,Seller refurbished
221759167287,1.0,USD,null,USD,null,null,null,null,null,null,null,null,null,null,null,For parts or not working
281677902818,969.0,USD,25.0,USD,null,Ultrabook,null,null,13.3,500.0,8.0,INTEL,2.70,2015,Dedicated,New
121636480191,99.99,USD,15.0,USD,Buyer,Laptop,HP,Not included,12.5,64.0,4.0,null,1.50,null,Integrated,Seller refurbished
281677889874,1500.0,USD,null,USD,null,Notebook,null,Windows 7,17.3,null,16.0,INTEL,2.80,null,Dedicated,Used
281677889898,20.5,USD,0.0,USD,null,Notebook,HP,Windows 7,17.0,320.0,3.0,INTEL,2.00,2008,Integrated,Used
151665689805,757.92,USD,0.0,USD,Buyer,null,Lenovo,Windows 8,13.3,256.0,8.0,INTEL,2.00,null,null,Seller refurbished
271854803354,179.99,USD,15.0,USD,Buyer,Laptop,HP,Windows 8,11.6,128.0,4.0,null,1.50,null,Integrated,Seller refurbished
261871075416,29.0,USD,10.0,USD,null,null,Dell,null,null,null,null,null,null,null,null,Used
321741519853,1.0,USD,null,USD,null,null,null,null,null,null,null,null,null,null,null,For parts or not working
251940381955,114.99,USD,0.0,USD,null,Notebook,Dell,Windows 7,15.1,80.0,2.0,INTEL,2.53,null,Integrated,Used
361282521811,484.35,USD,0.0,USD,Buyer,Notebook,HP,Windows 8,17.3,750.0,8.0,AMD,2.10,2014,Integrated,Manufacturer refurbished
271853609560,239.99,USD,15.0,USD,Buyer,Ultrabook,HP,Not included,14.0,180.0,4.0,INTEL,1.9,null,Integrated,New other (see details)
331539924568,99.99,USD,0.0,USD,Buyer,null,Toshiba,Windows XP,null,60.0,2.0,INTEL,1.6,null,null,Seller refurbished
171759010001,355.0,USD,null,USD,null,null,Asus,Windows 8,15.6,500.0,4.0,INTEL,null,null,null,Used
271854790542,99.99,USD,15.0,USD,Buyer,Laptop,HP,Not included,12.5,128.0,4.0,null,1.50,null,Integrated,Seller refurbished
261871083005,29.0,USD,0.0,USD,null,null,Acer,null,null,null,null,null,null,null,null,For parts or not working
371317028045,4.25,USD,0.0,USD,null,Notebook,Dell,Windows 7,15.4,320.0,2.0,INTEL,1.50,2008,Integrated,Used
151665575927,120.0,USD,null,USD,null,Notebook,Compaq,Windows 7,15.6,250.0,3.0,INTEL,2.20,null,Integrated,Used
391128318787,39.99,USD,16.0,USD,null,null,Dell,null,14.0,null,null,null,null,null,null,Seller refurbished
251931364300,45.31,USD,9.63,USD,Buyer,Notebook,Lenovo,Not included,14.0,null,1.0,INTEL,1.83,null,null,Used
251940327779,139.0,USD,null,USD,null,null,Asus,null,null,null,null,null,null,null,null,Used
321741525645,1.0,USD,null,USD,null,null,null,null,null,null,null,null,null,null,null,For parts or not working
181719323125,179.99,USD,9.99,USD,Buyer,Ultrabook,Asus,null,11.6,500.0,4.0,INTEL,1.86,null,null,Used
131499830457,69.95,USD,10.0,USD,null,Notebook,HP,Windows 7,8.9,160.0,1.0,null,null,null,Integrated,Used
121636503928,149.99,USD,15.0,USD,Buyer,Notebook,HP,Not included,14.0,180.0,4.0,INTEL,1.6,null,Integrated,Seller refurbished
261870844222,149.99,USD,null,USD,Buyer,null,Dell,null,null,null,2.0,INTEL,2.50,null,null,Used
331542586860,375.0,USD,null,USD,null,Notebook,Toshiba,Windows 8,14.0,750.0,6.0,INTEL,1.6,null,Integrated,Used
271855091183,150.0,USD,0.0,USD,null,Notebook,Dell,Windows 7,14.1,60.0,2.0,null,null,null,null,Seller refurbished
351386552339,155.0,USD,15.0,USD,Buyer,Notebook,Dell,Not included,12.1,160.0,3.0,INTEL,1.40,null,Integrated,Seller refurbished
321741534540,99.99,USD,0.0,USD,null,null,Dell,Windows 8,null,null,null,INTEL,2.16,null,null,New
261871104751,31.0,USD,null,USD,null,Notebook,Acer,Not included,15.4,null,1.0,INTEL,1.40,2005,Integrated,For parts or not working
321741402274,259.99,USD,20.0,USD,Buyer,Notebook,Lenovo,Windows 8,15.6,500.0,8.0,AMD,null,null,null,Used
400909175185,289.97,USD,null,USD,Buyer,Notebook,Dell,Windows 7,14.1,128.0,8.0,INTEL,2.67,null,Integrated,Seller refurbished
161689961592,20.5,USD,0.0,USD,null,Ultrabook,Lenovo,Windows 7,14.0,300.0,8.0,INTEL,2.60,null,Integrated,Used
221759192746,1.0,USD,null,USD,null,null,null,null,null,null,null,null,null,null,null,For parts or not working
301611564987,525.0,USD,0.0,USD,Buyer,Laptop,Asus,Windows 8,15.6,1000.0,8.0,INTEL,1.7,null,null,Manufacturer refurbished
171772970435,600.0,USD,null,USD,null,Notebook,Asus,Windows 7,15.0,1500.0,16.0,null,2.40,null,Integrated,Used
181731200815,22.99,USD,0.0,USD,Buyer,Notebook,Sony,null,13.3,null,null,null,null,null,null,For parts or not working
141653063867,499.0,USD,0.0,USD,Buyer,null,HP,Windows 7,14.0,320.0,4.0,INTEL,2.00,null,Integrated,New
261866474187,117.0,USD,0.0,USD,null,Netbook,Acer,Windows XP,8.9,160.0,1.5,INTEL,1.6,null,Integrated,Seller refurbished
131498035645,34.99,USD,0.0,USD,Buyer,Notebook,HP,null,12.1,null,null,null,null,null,Integrated,Used
191569558605,678.99,USD,0.0,USD,Buyer,Notebook,Dell,Windows 8,13.3,128.0,4.0,INTEL,2.1,2015,null,Manufacturer refurbished
121636992940,99.99,USD,null,USD,null,null,Sony,null,15.0,320.0,2.0,INTEL,2.10,null,null,Used
111658510904,189.0,USD,null,USD,null,Ultrabook,Lenovo,Windows Vista,14.0,128.0,4.0,INTEL,2.7,2013,Integrated,For parts or not working
271855156720,115.0,USD,null,USD,null,Notebook,Acer,null,null,null,null,null,null,null,null,Used
121637009088,50.0,USD,null,USD,null,Notebook,Toshiba,Windows XP,15.6,500.0,4.0,AMD,1,null,Dedicated,For parts or not working
261871192785,192.0,USD,null,USD,null,Notebook,Sony,Windows Vista,13.3,500.0,4.0,INTEL,2.3,2011,Hybrid,Used
371316974172,545.0,USD,0.0,USD,Buyer,Ultrabook,Lenovo,Windows 7,12.5,240.0,8.0,INTEL,2.60,null,Integrated,Seller refurbished
221758971252,415.0,USD,0.0,USD,Buyer,null,HP,Windows 8,null,null,null,null,2.1,null,Integrated,New
181730948465,89.99,USD,0.0,USD,Buyer,Notebook,Toshiba,Not included,13.3,null,2.0,AMD,2.00,null,null,Used
221758971250,430.0,USD,0.0,USD,Buyer,Notebook,HP,Windows 8,15.6,null,null,AMD,2.0,null,Dedicated,New
251940240226,139.0,USD,null,USD,Buyer,null,null,null,null,null,null,null,null,null,null,Used
231547725812,149.0,USD,null,USD,Buyer,null,null,null,null,null,null,null,null,null,null,Used
251940238535,149.0,USD,null,USD,Buyer,null,null,null,null,null,null,null,null,null,null,Used
331542519688,139.0,USD,0.0,USD,null,Notebook,Dell,Windows 7,14.1,40.0,1.0,INTEL,1.83,null,null,Seller refurbished
181730759250,84.99,USD,0.0,USD,Buyer,Netbook,HP,null,10.1,160.0,1.0,INTEL,1.66,null,null,Used
291447596417,359.0,USD,0.0,USD,null,Notebook,HP,Windows 8,15.6,500.0,4.0,AMD,2.00,null,Dedicated,New
141652852757,150.0,USD,20.0,USD,null,Notebook,Acer,Windows Vista,15.6,320.0,4.0,AMD,1.6,null,Integrated,Used
371316974010,156.65,USD,0.0,USD,Buyer,Notebook,HP,Windows 7,14.1,160.0,2.0,INTEL,2.40,null,Integrated,Seller refurbished
251940260115,125.0,USD,0.0,USD,null,Netbook,Acer,Windows 7,10.1,160.0,2.0,null,null,null,null,Used
331523311581,550.0,USD,20.0,USD,Buyer,Notebook,Dell,Windows 8,15.6,1000.0,8.0,INTEL,1.8,null,Integrated,Used
271853188224,290.0,USD,0.0,USD,Buyer,null,Dell,Windows 7,null,60.0,4.0,null,2.53,null,null,Used
271855049814,1149.0,USD,0.0,USD,null,Notebook,Lenovo,Windows 7,14.0,null,null,null,2.30,null,Integrated,New
111658233082,180.0,USD,0.0,USD,Buyer,Notebook,HP,Windows 7,14.0,250.0,4.0,INTEL,2.53,null,Integrated,Used
161689609746,144.99,USD,18.5,USD,Buyer,Notebook,Lenovo,Windows 7,14.1,320.0,4.0,INTEL,2.40,null,Integrated,Used
321741091227,249.95,USD,0.0,USD,Seller,Notebook,Dell,Not included,13.3,250.0,4.0,INTEL,2.60,null,Integrated,New other (see details)
221759121352,479.45,USD,0.0,USD,Buyer,Notebook,HP,Windows 8,17.3,1000.0,8.0,INTEL,1.70,2014,Integrated,Manufacturer refurbished
171772975734,79.99,USD,null,USD,null,Notebook,Dell,Not included,15.4,80.0,2.0,INTEL,1.60,null,null,Used
301614083361,539.0,USD,0.0,USD,Buyer,Notebook,Dell,Windows 7,15.6,500.0,4.0,INTEL,1.90,null,Integrated,Manufacturer refurbished
271854792616,180.0,USD,null,USD,null,Laptop,Dell,Windows 7,12.1,60.0,2.0,INTEL,1.60,null,Integrated,Used
141652741171,149.0,USD,17.0,USD,null,Notebook,Acer,Windows 7,15.6,500.0,4.0,AMD,1.00,null,Integrated,Used
251938678459,299.0,USD,12.0,USD,Buyer,Notebook,Panasonic,Windows 7,13.3,160.0,4.0,null,2.26,null,Integrated,Used
291446797084,100.0,USD,18.5,USD,Seller,Notebook,Toshiba,Windows 7,15.6,320.0,4.0,INTEL,2.00,null,Integrated,Used
331542498123,249.95,USD,15.99,USD,Buyer,null,HP,null,null,null,null,null,null,null,null,Seller refurbished
321738209048,185.0,USD,25.0,USD,null,Notebook,Dell,Windows 7,14.0,500.0,8.0,INTEL,2.60,null,null,Used
121633901723,39.99,USD,null,USD,null,Notebook,null,Windows 7,13.3,null,2.0,INTEL,2.00,null,null,Used
391128133606,25.0,USD,10.6,USD,Buyer,Notebook,Dell,Windows 7,15.4,256.0,4.0,INTEL,2.93,null,Integrated,Seller refurbished
181728017356,41.0,USD,0.0,USD,Buyer,Notebook,Dell,null,12.1,null,null,null,null,null,Integrated,Used
231547056745,99.0,USD,0.0,USD,Buyer,Notebook,Dell,Windows XP,14.1,40.0,1.0,INTEL,1.66,null,null,Used
221743929204,749.99,USD,null,USD,null,Notebook,Asus,Windows 8,15.6,1000.0,8.0,INTEL,2.4,null,Dedicated,Used
111654431669,39.99,USD,null,USD,Buyer,null,Acer,null,null,null,null,null,null,null,null,Used
221759092555,629.99,USD,0.0,USD,null,Laptop,Lenovo,Windows 8,12.5,500.0,4.0,INTEL,1.7,null,null,New
271855089295,249.99,USD,0.0,USD,Buyer,Notebook,Acer,Windows 8,11.6,500.0,4.0,INTEL,2.16,2015,Hybrid,New other (see details)
261869858651,700.0,USD,0.0,USD,null,Notebook,Lenovo,Windows 7,15.6,500.0,8.0,INTEL,2.40,null,null,New
151642245997,175.94,USD,0.0,USD,Buyer,Notebook,HP,Windows 7,17.3,250.0,3.0,INTEL,2,null,null,Used
201339153058,164.99,USD,null,USD,Buyer,null,null,null,null,null,null,null,null,null,null,Used
121629292731,87.99,USD,0.0,USD,Buyer,Notebook,Lenovo,Not included,14.0,100.0,2.0,INTEL,2.40,null,Integrated,Used
251940019660,667.0,USD,null,USD,null,Notebook,Acer,Windows 8,14.0,640.0,4.0,null,2.66,null,null,Used
171766338380,849.99,USD,0.0,USD,Buyer,null,Lenovo,Windows 8,15.6,500.0,8.0,INTEL,null,null,Integrated,Manufacturer refurbished
251935710735,19.99,USD,null,USD,null,Notebook,HP,null,15.0,null,null,null,null,null,Integrated,For parts or not working
261869640363,175.0,USD,15.0,USD,null,Laptop,HP,Windows 7,12.1,500.0,4.0,null,1.33,2010,Hybrid,Used
391128229716,9.99,USD,null,USD,Buyer,Notebook,HP,Windows 8,15.6,500.0,4.0,AMD,1.35,null,null,For parts or not working
301612512789,70.0,USD,12.95,USD,Buyer,Notebook,Dell,Not included,15.4,null,4.0,INTEL,2.40,null,null,Used
141649827656,24.99,USD,9.99,USD,null,Notebook,HP,null,16.0,null,3.0,INTEL,2.00,null,Integrated,For parts or not working
111655956534,90.0,USD,null,USD,null,Notebook,Dell,Windows 7,17.1,320.0,4.0,INTEL,2.00,null,Integrated,Used
321739742184,169.99,USD,20.0,USD,Buyer,Notebook,Toshiba,Windows 7,15.6,320.0,4.0,AMD,1.65,null,Integrated,Used
321741465168,499.0,USD,null,USD,Buyer,null,Fujitsu,null,null,160.0,null,null,null,null,null,Used
231544520791,34.99,USD,null,USD,null,Notebook,Toshiba,Not included,13.3,6.0,0.064,INTEL,0.65,null,null,Used
121633980672,39.99,USD,null,USD,null,Notebook,HP,Windows Vista,14.0,250.0,1.0,INTEL,1.83,null,null,Used
161685926437,65.0,USD,null,USD,null,Notebook,Samsung,Windows 7,10.1,250.0,1.0,INTEL,1.66,null,Integrated,Used
181729852200,1100.0,USD,0.0,USD,null,null,Dell,null,null,1000.0,16.0,null,2.30,null,null,New other (see details)
151665375265,599.0,USD,0.0,USD,null,Notebook,Sony,Windows 8,11.6,128.0,4.0,INTEL,1.20,null,Integrated,New other (see details)
161689626003,489.0,USD,0.0,USD,Buyer,Notebook,Toshiba,Windows 8,17.3,500.0,4.0,INTEL,1.7,null,Dedicated,New other (see details)
121632978719,239.95,USD,0.0,USD,Buyer,Notebook,Lenovo,Chrome OS,11.6,16.0,4.0,INTEL,2.16,null,null,New
181729061424,149.99,USD,0.0,USD,Buyer,null,null,null,null,null,null,null,null,null,null,Seller refurbished
361282103362,799.99,USD,0.0,USD,Buyer,null,null,null,null,null,null,null,null,null,null,New other (see details)
371313842551,440.0,USD,0.0,USD,Buyer,Notebook,HP,Windows Vista,17.0,500.0,8.0,INTEL,1.60,null,Dedicated,Seller refurbished
281677911460,2295.0,USD,0.0,USD,null,Notebook,null,Windows 8,15.6,null,16.0,INTEL,2.5,null,Dedicated,Used
181731195385,1499.99,USD,0.0,USD,Buyer,Notebook,Dell,Windows 8,15.6,256.0,16.0,INTEL,3.80,2013,Dedicated,Manufacturer refurbished
331542558590,363.99,USD,17.9,USD,Buyer,Notebook,Dell,Windows 7,17.0,320.0,4.0,INTEL,2.80,null,Dedicated,Seller refurbished
191568489000,344.0,USD,14.0,USD,Buyer,null,HP,Not included,15.6,250.0,8.0,INTEL,null,null,Dedicated,Seller refurbished
231547726916,185.0,USD,null,USD,Buyer,null,null,null,null,null,null,null,null,null,null,Used
251940165622,720.0,USD,0.0,USD,null,Notebook,null,Windows 7,14.0,750.0,8.0,INTEL,2,null,Dedicated,Used
151658130665,1609.04,USD,0.0,USD,Seller,Notebook,Dell,Windows 8,15.6,null,null,INTEL,3.5,null,Dedicated,Manufacturer refurbished
261870861367,29.95,USD,11.95,USD,null,null,Dell,null,null,40.0,0.512,INTEL,1.40,null,Integrated,Used
261869657302,349.0,USD,0.0,USD,Buyer,null,null,Windows 7,14.0,80.0,2.0,INTEL,1.6,null,null,Used
171739333037,89.99,USD,19.99,USD,Buyer,null,null,Not included,13.3,80.0,3.0,INTEL,2.20,null,null,Used
121478777722,519.95,USD,0.0,USD,Buyer,Notebook,Dell,Windows 7,14.0,128.0,8.0,INTEL,2.60,null,Integrated,Manufacturer refurbished
231543798681,80.0,USD,null,USD,null,null,HP,null,null,null,null,null,null,null,null,Used
231541403778,104.5,USD,24.95,USD,null,Laptop,null,Windows 8,10.1,320.0,2.0,INTEL,1.66,null,Integrated,Seller refurbished
191568025713,44.99,USD,0.0,USD,Buyer,Notebook,Dell,Not included,null,80.0,2.0,INTEL,1.66,null,null,Used
231543804374,90.0,USD,null,USD,null,null,Gateway,null,null,null,null,null,null,null,null,Used
231543750130,70.0,USD,null,USD,null,null,Dell,null,null,null,null,null,null,null,null,Used
141647230506,24.95,USD,15.0,USD,Buyer,Notebook,null,Not included,null,40.0,1.0,INTEL,1.73,null,null,Used
251938675358,33.0,USD,null,USD,null,null,IBM,null,null,null,null,null,null,null,null,Used
111656036712,117.5,USD,19.99,USD,Buyer,Notebook,Gateway,Windows 8,15.6,null,null,null,null,null,null,New other (see details)
301581229163,529.99,USD,0.0,USD,Seller,null,null,null,14.0,null,null,null,null,null,null,Manufacturer refurbished
161686018196,295.0,USD,9.0,USD,null,Laptop,Lenovo,Windows 8,11.6,128.0,4.0,INTEL,1.60,2014,null,Used
251940069479,281.47,USD,0.0,USD,Buyer,Notebook,Dell,Windows 7,14.1,250.0,4.0,INTEL,2.40,null,null,Used
221756169173,1.0,USD,null,USD,null,null,Dell,null,null,null,1.0,INTEL,2.13,null,null,Used
281674581616,50.0,USD,10.0,USD,Buyer,Notebook,Acer,null,14.1,null,0.512,null,1.66,null,Integrated,Used
271851488028,0.99,USD,null,USD,null,Notebook,Compaq,Windows Vista,15.4,150.0,2.0,AMD,1.9,2008,Integrated,Used
161689645594,185.0,USD,0.0,USD,null,Notebook,Sony,Windows 7,15.6,160.0,3.0,INTEL,2.00,null,Integrated,Used
331540037392,20.0,USD,0.0,USD,null,Netbook,Dell,Windows XP,10.1,16.0,1.0,INTEL,1.66,null,Integrated,For parts or not working
161688509563,79.0,USD,0.0,USD,Buyer,Netbook,Acer,Windows 8,8.9,null,1.5,INTEL,1.60,null,Integrated,Used
151662302212,75.0,USD,null,USD,null,Notebook,Dell,null,14.0,60.0,6.0,INTEL,2.50,null,null,Used
361283299754,49.98,USD,0.0,USD,Buyer,Notebook,Dell,Windows 7,14.1,120.0,4.0,INTEL,2.26,null,Integrated,Used
261867466513,35.0,USD,null,USD,null,null,Acer,Windows Vista,null,null,null,null,null,null,null,For parts or not working
151660312061,59.0,USD,null,USD,null,Notebook,Dell,Windows XP,null,64.0,2.0,INTEL,1.40,null,null,Used
301610013234,235.5,USD,0.0,USD,Buyer,Ultrabook,Dell,Windows 8,13.3,128.0,4.0,null,1.80,null,null,New other (see details)
321738405172,0.01,USD,null,USD,null,null,null,null,null,null,null,null,null,null,null,Used
121635908732,299.0,USD,20.0,USD,null,Notebook,Toshiba,Windows 8,15.6,750.0,6.0,INTEL,1.80,null,Integrated,Used
121634082223,305.0,USD,null,USD,Buyer,Ultrabook,Dell,Windows 8,12.5,128.0,8.0,INTEL,1.9,null,Integrated,Used
281674591177,124.95,USD,24.95,USD,null,null,null,null,null,null,null,null,null,null,null,Used
231538056273,614.95,USD,0.0,USD,Buyer,Laptop,Lenovo,Windows 8,15.6,500.0,8.0,INTEL,null,null,Integrated,New
271853758709,109.99,USD,19.99,USD,Buyer,Notebook,Dell,Windows 7,17.0,80.0,2.0,INTEL,2.26,2007,Dedicated,Used
321735280431,34.5,USD,24.5,USD,Buyer,Notebook,Emachines,Windows 7,10.1,250.0,1.0,INTEL,1.60,2010,Integrated,Used
251935871524,100.0,USD,null,USD,null,Notebook,Dell,Windows 7,15.6,null,null,null,null,null,Integrated,Used
251940238537,65.0,USD,null,USD,Buyer,null,null,null,null,null,null,null,null,null,null,Used
111656047923,15.5,USD,null,USD,null,null,Samsung,Windows 7,11.6,16.0,2.0,null,1.7,null,Integrated,Used
321738413048,465.0,USD,0.0,USD,null,null,null,Windows 7,17.3,1500.0,16.0,INTEL,3.6,null,Dedicated,Used
111657600695,299.0,USD,9.99,USD,null,null,null,null,null,null,null,null,null,null,null,New
321738201484,145.27,USD,null,USD,null,Notebook,Toshiba,Windows 7,15.6,750.0,8.0,INTEL,2.30,null,Integrated,Used
171768895480,100.0,USD,null,USD,Buyer,Notebook,Gateway,null,null,null,null,null,null,null,null,Seller refurbished
171768895704,150.0,USD,null,USD,Buyer,null,HP,null,null,null,null,null,null,null,null,Seller refurbished
131497288362,8.99,USD,null,USD,null,Notebook,HP,Windows XP,12.1,null,null,INTEL,null,null,null,For parts or not working
301610034115,148.0,USD,null,USD,null,Notebook,Lenovo,Windows 7,15.6,320.0,4.0,INTEL,2.50,null,Integrated,Used
311349024096,99.99,USD,14.99,USD,Buyer,null,Samsung,null,null,null,null,null,null,null,null,Used
321738420192,399.0,USD,null,USD,null,Laptop,Asus,Windows 8,13.3,null,null,null,null,null,null,Used
291444922624,475.0,USD,0.0,USD,Buyer,Ultrabook,Lenovo,Windows 8,14.0,256.0,8.0,null,2.1,null,null,Used
271851513088,305.0,USD,0.0,USD,null,Ultrabook,Samsung,null,13.3,null,null,null,null,null,null,Used
371314619127,55.0,USD,0.0,USD,Buyer,Notebook,Asus,Windows 7,17.3,750.0,6.0,INTEL,2.30,null,Integrated,Used
221756189619,114.0,USD,14.64,USD,Buyer,Notebook,Dell,Windows 7,15.6,320.0,4.0,INTEL,2.0,null,Integrated,Used
371316777951,149.99,USD,17.99,USD,Buyer,Notebook,HP,Windows 8,15.6,320.0,2.0,AMD,1.3,null,null,Used
301610038068,199.0,USD,null,USD,null,Notebook,Lenovo,Windows 7,15.6,320.0,3.0,INTEL,2.40,null,Dedicated,Used
321739974112,135.0,USD,0.0,USD,null,null,HP,Windows 7,null,64.0,4.0,null,2.20,null,null,Used
221758097815,500.0,USD,null,USD,null,Laptop,HP,Windows 8,15.0,500.0,8.0,INTEL,1.10,null,Integrated,New other (see details)
171765333237,6.3,USD,9.0,USD,Buyer,null,Acer,null,null,null,null,null,null,null,null,New other (see details)
381244195942,259.0,USD,0.0,USD,Seller,Notebook,HP,Windows 8,15.6,null,null,AMD,1.0,null,Dedicated,Seller refurbished
301610040920,130.0,USD,null,USD,null,Notebook,Lenovo,Windows 7,12.1,320.0,4.0,INTEL,2.53,null,Integrated,Used
301610041763,150.0,USD,null,USD,null,Notebook,Lenovo,Windows 7,14.0,320.0,4.0,INTEL,2.50,null,Integrated,Used
141649970776,39.99,USD,null,USD,null,Laptop,Toshiba,null,null,250.0,null,null,null,null,null,Used
231544675816,58.99,USD,null,USD,null,Notebook,HP,Windows Vista,15.4,160.0,3.0,AMD,2.00,null,null,Used
231546694526,19.99,USD,null,USD,Buyer,Laptop,Compaq,null,12.1,null,null,INTEL,0.45,null,Integrated,Used
231546695058,23.99,USD,null,USD,Buyer,Notebook,HP,Windows 7,15.0,40.0,0.512,AMD,null,null,Integrated,Used
271851518044,75.0,USD,10.0,USD,Buyer,Notebook,Dell,Windows XP,15.6,120.0,2.0,INTEL,2.20,null,Integrated,Used
281674612497,150.0,USD,null,USD,Buyer,Notebook,Samsung,Chrome OS,11.6,16.0,2.0,null,1.7,null,Integrated,Used
261867497727,175.0,USD,null,USD,null,Notebook,HP,Windows 7,17.3,500.0,4.0,AMD,1.65,null,Integrated,Used
261867499318,44.0,USD,null,USD,null,Netbook,Dell,Windows 7,10.1,120.0,1.0,INTEL,1.66,null,null,Used
161686065940,75.0,USD,20.0,USD,null,Notebook,HP,null,14.0,16.0,2.0,INTEL,1.1,null,Integrated,New other (see details)
